# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	201133	203202	-	XM_003647270.1		XP_003647318.1	hypothetical protein		11468879	Ecym_6107	2070	2070	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	201133	203202	-	XP_003647318.1		XM_003647270.1	hypothetical protein		11468879	Ecym_6107	2070	689	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	203571	204611	-						11470992	Ecym_6108	1041		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	203571	204611	-	XM_003647271.1		XP_003647319.1	hypothetical protein		11470992	Ecym_6108	1041	1041	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	203571	204611	-	XP_003647319.1		XM_003647271.1	hypothetical protein		11470992	Ecym_6108	1041	346	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	205056	205673	+						11468880	Ecym_6109	618		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	205056	205673	+	XM_003647272.1		XP_003647320.1	hypothetical protein		11468880	Ecym_6109	618	618	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	205056	205673	+	XP_003647320.1		XM_003647272.1	hypothetical protein		11468880	Ecym_6109	618	205	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	206536	207750	+						11468881	Ecym_6110	1215		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	206536	207750	+	XM_003647273.1		XP_003647321.1	hypothetical protein		11468881	Ecym_6110	1215	1215	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	206536	207750	+	XP_003647321.1		XM_003647273.1	hypothetical protein		11468881	Ecym_6110	1215	404	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	208601	209806	+						11472196	Ecym_6111	1206		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	208601	209806	+	XM_003647274.1		XP_003647322.1	hypothetical protein		11472196	Ecym_6111	1206	1206	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	208601	209806	+	XP_003647322.1		XM_003647274.1	hypothetical protein		11472196	Ecym_6111	1206	401	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	210664	213513	+						11468882	Ecym_6112	2850		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	210664	213513	+	XM_003647275.1		XP_003647323.1	hypothetical protein		11468882	Ecym_6112	2850	2850	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	210664	213513	+	XP_003647323.1		XM_003647275.1	hypothetical protein		11468882	Ecym_6112	2850	949	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	213697	214959	-						11472197	Ecym_6113	1263		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	213697	214959	-	XM_003647276.1		XP_003647324.1	hypothetical protein		11472197	Ecym_6113	1263	1263	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	213697	214959	-	XP_003647324.1		XM_003647276.1	hypothetical protein		11472197	Ecym_6113	1263	420	
gene	tRNA	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	215738	215808	+						11468883	Ecym_6114	71		
tRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	215738	215808	+				tRNA-Gly		11468883	Ecym_6114	71		
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	216256	217374	+						11470993	Ecym_6115	1119		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	216256	217374	+	XM_003647277.1		XP_003647325.1	hypothetical protein		11470993	Ecym_6115	1119	1119	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	216256	217374	+	XP_003647325.1		XM_003647277.1	hypothetical protein		11470993	Ecym_6115	1119	372	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	218746	220752	+						11472198	Ecym_6116	2007		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	218746	220752	+	XM_003647278.1		XP_003647326.1	hypothetical protein		11472198	Ecym_6116	2007	2007	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	218746	220752	+	XP_003647326.1		XM_003647278.1	hypothetical protein		11472198	Ecym_6116	2007	668	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	221259	222392	-						11468884	Ecym_6117	1134		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	221259	222392	-	XM_003647279.1		XP_003647327.1	hypothetical protein		11468884	Ecym_6117	1134	1134	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	221259	222392	-	XP_003647327.1		XM_003647279.1	hypothetical protein		11468884	Ecym_6117	1134	377	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	222752	225499	-						11470994	Ecym_6118	2748		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	222752	225499	-	XM_003647280.1		XP_003647328.1	hypothetical protein		11470994	Ecym_6118	2748	2748	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	222752	225499	-	XP_003647328.1		XM_003647280.1	hypothetical protein		11470994	Ecym_6118	2748	915	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	226364	226732	+						11472199	Ecym_6119	369		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	226364	226732	+	XM_003647281.1		XP_003647329.1	hypothetical protein		11472199	Ecym_6119	369	369	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	226364	226732	+	XP_003647329.1		XM_003647281.1	hypothetical protein		11472199	Ecym_6119	369	122	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	226847	227158	-						11468885	Ecym_6120	312		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	226847	227158	-	XM_003647282.1		XP_003647330.1	hypothetical protein		11468885	Ecym_6120	312	312	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	226847	227158	-	XP_003647330.1		XM_003647282.1	hypothetical protein		11468885	Ecym_6120	312	103	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	227784	228095	-						11468886	Ecym_6121	312		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	227784	228095	-	XM_003647283.1		XP_003647331.1	hypothetical protein		11468886	Ecym_6121	312	312	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	227784	228095	-	XP_003647331.1		XM_003647283.1	hypothetical protein		11468886	Ecym_6121	312	103	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	228827	229990	+						11468887	Ecym_6122	1164		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	228827	229990	+	XM_003647284.1		XP_003647332.1	hypothetical protein		11468887	Ecym_6122	1164	1164	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	228827	229990	+	XP_003647332.1		XM_003647284.1	hypothetical protein		11468887	Ecym_6122	1164	387	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	230195	230977	-						11472200	Ecym_6123	783		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	230195	230977	-	XM_003647285.1		XP_003647333.1	hypothetical protein		11472200	Ecym_6123	783	783	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	230195	230977	-	XP_003647333.1		XM_003647285.1	hypothetical protein		11472200	Ecym_6123	783	260	
gene	tRNA	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	231184	231254	-						11468888	Ecym_6124	71		
tRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	231184	231254	-				tRNA-Gly		11468888	Ecym_6124	71		
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	232628	233197	-						11468889	Ecym_6125	570		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	232628	233197	-	XM_003647286.1		XP_003647334.1	hypothetical protein		11468889	Ecym_6125	570	570	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	232628	233197	-	XP_003647334.1		XM_003647286.1	hypothetical protein		11468889	Ecym_6125	570	189	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	233497	235446	+						11472201	Ecym_6126	1950		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	233497	235446	+	XM_003647287.1		XP_003647335.1	hypothetical protein		11472201	Ecym_6126	1950	1950	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	233497	235446	+	XP_003647335.1		XM_003647287.1	hypothetical protein		11472201	Ecym_6126	1950	649	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	235745	237439	-						11468890	Ecym_6127	1695		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	235745	237439	-	XM_003647288.1		XP_003647336.1	hypothetical protein		11468890	Ecym_6127	1695	1695	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	235745	237439	-	XP_003647336.1		XM_003647288.1	hypothetical protein		11468890	Ecym_6127	1695	564	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	237672	238091	-						11470995	Ecym_6128	420		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	237672	238091	-	XM_003647289.1		XP_003647337.1	hypothetical protein		11470995	Ecym_6128	420	420	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	237672	238091	-	XP_003647337.1		XM_003647289.1	hypothetical protein		11470995	Ecym_6128	420	139	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	238633	239376	+						11468891	Ecym_6129	744		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	238633	239376	+	XM_003647290.1		XP_003647338.1	hypothetical protein		11468891	Ecym_6129	744	744	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	238633	239376	+	XP_003647338.1		XM_003647290.1	hypothetical protein		11468891	Ecym_6129	744	247	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	239782	241038	+						11470996	Ecym_6130	1257		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	239782	241038	+	XM_003647291.1		XP_003647339.1	hypothetical protein		11470996	Ecym_6130	1257	1257	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	239782	241038	+	XP_003647339.1		XM_003647291.1	hypothetical protein		11470996	Ecym_6130	1257	418	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	241178	242263	+						11472202	Ecym_6131	1086		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	241178	242263	+	XM_003647292.1		XP_003647340.1	hypothetical protein		11472202	Ecym_6131	1086	1086	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	241178	242263	+	XP_003647340.1		XM_003647292.1	hypothetical protein		11472202	Ecym_6131	1086	361	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	242482	243837	-						11468892	Ecym_6132	1356		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	242482	243837	-	XM_003647293.1		XP_003647341.1	hypothetical protein		11468892	Ecym_6132	1356	1356	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	242482	243837	-	XP_003647341.1		XM_003647293.1	hypothetical protein		11468892	Ecym_6132	1356	451	
gene	tRNA	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	244496	244623	+						11470997	Ecym_6133	128		
tRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	244496	244623	+				tRNA-Gln		11470997	Ecym_6133	72		
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	245146	247062	-						11468893	Ecym_6134	1917		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	245146	247062	-	XM_003647294.1		XP_003647342.1	hypothetical protein		11468893	Ecym_6134	1917	1917	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	245146	247062	-	XP_003647342.1		XM_003647294.1	hypothetical protein		11468893	Ecym_6134	1917	638	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	247674	248387	+						11468894	Ecym_6135	714		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	247674	248387	+	XM_003647295.1		XP_003647343.1	hypothetical protein		11468894	Ecym_6135	714	714	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	247674	248387	+	XP_003647343.1		XM_003647295.1	hypothetical protein		11468894	Ecym_6135	714	237	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	248721	250187	-						11470998	Ecym_6136	1467		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	248721	250187	-	XM_003647296.1		XP_003647344.1	hypothetical protein		11470998	Ecym_6136	1467	1467	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	248721	250187	-	XP_003647344.1		XM_003647296.1	hypothetical protein		11470998	Ecym_6136	1467	488	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	252225	252956	-						11468895	Ecym_6137	732		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	252225	252956	-	XM_003647297.1		XP_003647345.1	hypothetical protein		11468895	Ecym_6137	732	732	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	252225	252956	-	XP_003647345.1		XM_003647297.1	hypothetical protein		11468895	Ecym_6137	732	243	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	253835	255034	+						11472203	Ecym_6138	1200		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	253835	255034	+	XM_003647298.1		XP_003647346.1	hypothetical protein		11472203	Ecym_6138	1200	1200	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	253835	255034	+	XP_003647346.1		XM_003647298.1	hypothetical protein		11472203	Ecym_6138	1200	399	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	255567	256250	+						11468896	Ecym_6139	684		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	255567	256250	+	XM_003647299.1		XP_003647347.1	hypothetical protein		11468896	Ecym_6139	684	684	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	255567	256250	+	XP_003647347.1		XM_003647299.1	hypothetical protein		11468896	Ecym_6139	684	227	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	256786	257802	+						11470999	Ecym_6140	1017		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	256786	257802	+	XM_003647300.1		XP_003647348.1	hypothetical protein		11470999	Ecym_6140	1017	1017	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	256786	257802	+	XP_003647348.1		XM_003647300.1	hypothetical protein		11470999	Ecym_6140	1017	338	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	258221	258565	-						11472204	Ecym_6141	345		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	258221	258565	-	XM_003647301.1		XP_003647349.1	hypothetical protein		11472204	Ecym_6141	345	345	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	258221	258565	-	XP_003647349.1		XM_003647301.1	hypothetical protein		11472204	Ecym_6141	345	114	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	259494	260408	-						11468897	Ecym_6142	915		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	259494	260408	-	XM_003647302.1		XP_003647350.1	hypothetical protein		11468897	Ecym_6142	915	915	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	259494	260408	-	XP_003647350.1		XM_003647302.1	hypothetical protein		11468897	Ecym_6142	915	304	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	261037	262518	-						11471000	Ecym_6143	1482		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	261037	262518	-	XM_003647303.1		XP_003647351.1	hypothetical protein		11471000	Ecym_6143	1482	1482	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	261037	262518	-	XP_003647351.1		XM_003647303.1	hypothetical protein		11471000	Ecym_6143	1482	493	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	263551	266016	-						11472205	Ecym_6144	2466		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	263551	266016	-	XM_003647304.1		XP_003647352.1	hypothetical protein		11472205	Ecym_6144	2466	2466	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	263551	266016	-	XP_003647352.1		XM_003647304.1	hypothetical protein		11472205	Ecym_6144	2466	821	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	266766	267863	-						11471001	Ecym_6145	1098		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	266766	267863	-	XM_003647305.1		XP_003647353.1	hypothetical protein		11471001	Ecym_6145	1098	1098	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	266766	267863	-	XP_003647353.1		XM_003647305.1	hypothetical protein		11471001	Ecym_6145	1098	365	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	269126	270016	+						11468898	Ecym_6146	891		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	269126	270016	+	XM_003647306.1		XP_003647354.1	hypothetical protein		11468898	Ecym_6146	891	891	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	269126	270016	+	XP_003647354.1		XM_003647306.1	hypothetical protein		11468898	Ecym_6146	891	296	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	270266	270865	-						11468899	Ecym_6147	600		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	270266	270865	-	XM_003647307.1		XP_003647355.1	hypothetical protein		11468899	Ecym_6147	600	600	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	270266	270865	-	XP_003647355.1		XM_003647307.1	hypothetical protein		11468899	Ecym_6147	600	199	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	271587	271958	+						11471002	Ecym_6148	372		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	271587	271958	+	XM_003647308.1		XP_003647356.1	hypothetical protein		11471002	Ecym_6148	264	264	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	271587	271958	+	XP_003647356.1		XM_003647308.1	hypothetical protein		11471002	Ecym_6148	264	87	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	273459	276044	+						11468900	Ecym_6149	2586		partial
