# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1248802	1251726	+	XP_003870280.1		XM_003870231.1	Tac1 transcriptional activator of drug-responsive genes		14540801	CORT_0E05650	2925	974	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1255238	1258810	+						14540802	CORT_0E05670	3573		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1255238	1258810	+	XM_003870232.1		XP_003870281.1	Hal9 protein with Zn(2)-Cys(6) binuclear cluster		14540802	CORT_0E05670	3573	3573	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1255238	1258810	+	XP_003870281.1		XM_003870232.1	Hal9 protein with Zn(2)-Cys(6) binuclear cluster		14540802	CORT_0E05670	3573	1190	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1259656	1261425	-						14540803	CORT_0E05680	1770		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1259656	1261425	-	XM_003870233.1		XP_003870282.1	Sti1 protein		14540803	CORT_0E05680	1770	1770	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1259656	1261425	-	XP_003870282.1		XM_003870233.1	Sti1 protein		14540803	CORT_0E05680	1770	589	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1261686	1262777	-						14540864	CORT_0E05690	1092		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1261686	1262777	-	XM_003870234.1		XP_003870283.1	Fcr3 transcriptional regulator		14540864	CORT_0E05690	1092	1092	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1261686	1262777	-	XP_003870283.1		XM_003870234.1	Fcr3 transcriptional regulator		14540864	CORT_0E05690	1092	363	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1264316	1266019	+						14540865	CORT_0E05700	1704		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1264316	1266019	+	XM_003870235.1		XP_003870284.1	Hip1 protein		14540865	CORT_0E05700	1704	1704	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1264316	1266019	+	XP_003870284.1		XM_003870235.1	Hip1 protein		14540865	CORT_0E05700	1704	567	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1266055	1267728	-						14540866	CORT_0E05710	1674		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1266055	1267728	-	XM_003870236.1		XP_003870285.1	Pap1 poly(A) polymerase		14540866	CORT_0E05710	1674	1674	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1266055	1267728	-	XP_003870285.1		XM_003870236.1	Pap1 poly(A) polymerase		14540866	CORT_0E05710	1674	557	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1268061	1269377	+						14540867	CORT_0E05720	1317		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1268061	1269377	+	XM_003870237.1		XP_003870286.1	Obpa similar to oxysterol binding protein		14540867	CORT_0E05720	1317	1317	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1268061	1269377	+	XP_003870286.1		XM_003870237.1	Obpa similar to oxysterol binding protein		14540867	CORT_0E05720	1317	438	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1269638	1272451	+						14540868	CORT_0E05730	2814		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1269638	1272451	+	XM_003870238.1		XP_003870287.1	Pika phosphatidylinositol kinase		14540868	CORT_0E05730	2814	2814	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1269638	1272451	+	XP_003870287.1		XM_003870238.1	Pika phosphatidylinositol kinase		14540868	CORT_0E05730	2814	937	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1273312	1273963	+						14540869	CORT_0E05740	652		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1273312	1273963	+	XM_003870239.1		XP_003870288.1	Mtla2 master regulator (activator) of a-type mating		14540869	CORT_0E05740	600	600	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1273312	1273963	+	XP_003870288.1		XM_003870239.1	Mtla2 master regulator (activator) of a-type mating		14540869	CORT_0E05740	600	199	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1274070	1274735	+						14540870	CORT_0E05750	666		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1274070	1274735	+	XM_003870240.1		XP_003870289.1	Mtla1 MTLA1 (mating type like) gene		14540870	CORT_0E05750	552	552	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1274070	1274735	+	XP_003870289.1		XM_003870240.1	Mtla1 MTLA1 (mating type like) gene		14540870	CORT_0E05750	552	183	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1275055	1277217	-						14540871	CORT_0E05760	2163		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1275055	1277217	-	XM_003870241.1		XP_003870290.1	hypothetical protein		14540871	CORT_0E05760	2163	2163	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1275055	1277217	-	XP_003870290.1		XM_003870241.1	hypothetical protein		14540871	CORT_0E05760	2163	720	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1277403	1279754	+						14540872	CORT_0E05770	2352		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1277403	1279754	+	XM_003870242.1		XP_003870291.1	Rcy1 F-box protein		14540872	CORT_0E05770	2352	2352	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1277403	1279754	+	XP_003870291.1		XM_003870242.1	Rcy1 F-box protein		14540872	CORT_0E05770	2352	783	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1280003	1281766	+						14540873	CORT_0E05780	1764		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1280003	1281766	+	XM_003870243.1		XP_003870292.1	hypothetical protein		14540873	CORT_0E05780	1764	1764	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1280003	1281766	+	XP_003870292.1		XM_003870243.1	hypothetical protein		14540873	CORT_0E05780	1764	587	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1281851	1282426	-						14540874	CORT_0E05790	576		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1281851	1282426	-	XM_003870244.1		XP_003870293.1	Mrpl36 protein		14540874	CORT_0E05790	576	576	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1281851	1282426	-	XP_003870293.1		XM_003870244.1	Mrpl36 protein		14540874	CORT_0E05790	576	191	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1282673	1284310	+						14540875	CORT_0E05800	1638		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1282673	1284310	+	XM_003870245.1		XP_003870294.1	Cct7 cytosolic chaperonin		14540875	CORT_0E05800	1638	1638	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1282673	1284310	+	XP_003870294.1		XM_003870245.1	Cct7 cytosolic chaperonin		14540875	CORT_0E05800	1638	545	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1286643	1288889	+						14540876	CORT_0E05820	2247		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1286643	1288889	+	XM_003870246.1		XP_003870295.1	Ccn1 G1 cyclin		14540876	CORT_0E05820	2247	2247	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1286643	1288889	+	XP_003870295.1		XM_003870246.1	Ccn1 G1 cyclin		14540876	CORT_0E05820	2247	748	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1290018	1295735	+						14540877	CORT_0E05830	5718		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1290018	1295735	+	XM_003870247.1		XP_003870296.1	Myo1 protein		14540877	CORT_0E05830	5718	5718	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1290018	1295735	+	XP_003870296.1		XM_003870247.1	Myo1 protein		14540877	CORT_0E05830	5718	1905	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1295831	1297339	-						14540878	CORT_0E05840	1509		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1295831	1297339	-	XM_003870248.1		XP_003870297.1	Mas2 processing peptidase, catalytic (alpha) subunit		14540878	CORT_0E05840	1509	1509	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1295831	1297339	-	XP_003870297.1		XM_003870248.1	Mas2 processing peptidase, catalytic (alpha) subunit		14540878	CORT_0E05840	1509	502	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1297509	1299047	-						14540879	CORT_0E05850	1539		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1297509	1299047	-	XM_003870249.1		XP_003870298.1	hypothetical protein		14540879	CORT_0E05850	1539	1539	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1297509	1299047	-	XP_003870298.1		XM_003870249.1	hypothetical protein		14540879	CORT_0E05850	1539	512	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1299232	1299801	+						14540880	CORT_0E05860	570		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1299232	1299801	+	XM_003870250.1		XP_003870299.1	Cgi121 protein		14540880	CORT_0E05860	570	570	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1299232	1299801	+	XP_003870299.1		XM_003870250.1	Cgi121 protein		14540880	CORT_0E05860	570	189	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1299852	1302005	-						14540881	CORT_0E05870	2154		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1299852	1302005	-	XM_003870251.1		XP_003870300.1	Exo1 exodeoxyribonuclease		14540881	CORT_0E05870	2154	2154	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1299852	1302005	-	XP_003870300.1		XM_003870251.1	Exo1 exodeoxyribonuclease		14540881	CORT_0E05870	2154	717	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1302209	1303672	-						14540882	CORT_0E05880	1464		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1302209	1303672	-	XM_003870252.1		XP_003870301.1	hypothetical protein		14540882	CORT_0E05880	1464	1464	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1302209	1303672	-	XP_003870301.1		XM_003870252.1	hypothetical protein		14540882	CORT_0E05880	1464	487	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1303860	1304918	-						14540883	CORT_0E05890	1059		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1303860	1304918	-	XM_003870253.1		XP_003870302.1	Thr1 homoserine kinase		14540883	CORT_0E05890	1059	1059	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1303860	1304918	-	XP_003870302.1		XM_003870253.1	Thr1 homoserine kinase		14540883	CORT_0E05890	1059	352	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1305139	1306707	-						14540884	CORT_0E05900	1569		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1305139	1306707	-	XM_003870254.1		XP_003870303.1	Erg11 Lanosterol 14-alpha-demethylase		14540884	CORT_0E05900	1569	1569	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1305139	1306707	-	XP_003870303.1		XM_003870254.1	Erg11 Lanosterol 14-alpha-demethylase		14540884	CORT_0E05900	1569	522	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1307392	1309434	-						14540885	CORT_0E05910	2043		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1307392	1309434	-	XM_003870255.1		XP_003870304.1	hypothetical protein		14540885	CORT_0E05910	2043	2043	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1307392	1309434	-	XP_003870304.1		XM_003870255.1	hypothetical protein		14540885	CORT_0E05910	2043	680	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1312470	1313774	+						14540886	CORT_0E05920	1305		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1312470	1313774	+	XM_003870256.1		XP_003870305.1	Rmt2 minor protein arginine methyltransferases (PRMT)		14540886	CORT_0E05920	1305	1305	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1312470	1313774	+	XP_003870305.1		XM_003870256.1	Rmt2 minor protein arginine methyltransferases (PRMT)		14540886	CORT_0E05920	1305	434	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1313828	1314913	-						14540983	CORT_0E05930	1086		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1313828	1314913	-	XM_003870257.1		XP_003870306.1	Tfb3 transcription factor isoforms A and B		14540983	CORT_0E05930	1032	1032	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1313828	1314913	-	XP_003870306.1		XM_003870257.1	Tfb3 transcription factor isoforms A and B		14540983	CORT_0E05930	1032	343	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1315956	1318358	+						14540887	CORT_0E05940	2403		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1315956	1318358	+	XM_003870258.1		XP_003870307.1	Cdc24 GDP-GTP exchange factor		14540887	CORT_0E05940	2403	2403	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1315956	1318358	+	XP_003870307.1		XM_003870258.1	Cdc24 GDP-GTP exchange factor		14540887	CORT_0E05940	2403	800	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1322315	1323050	-						14540888	CORT_0E05950	736		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1322315	1323050	-	XM_003870259.2		XP_003870308.2	Cdc24 GDP-GTP exchange factor		14540888	CORT_0E05950	736	736	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1322315	1323050	-	XP_003870308.2		XM_003870259.2	Cdc24 GDP-GTP exchange factor		14540888	CORT_0E05950	736	245	partial
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1327260	1327589	+						14540889	CORT_0E05960	330		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1327260	1327589	+	XM_003870260.1		XP_003870309.1	hypothetical protein		14540889	CORT_0E05960	330	330	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1327260	1327589	+	XP_003870309.1		XM_003870260.1	hypothetical protein		14540889	CORT_0E05960	330	109	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1328299	1330191	+						14540890	CORT_0E05970	1893		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1328299	1330191	+	XM_003870261.1		XP_003870310.1	hypothetical protein		14540890	CORT_0E05970	1893	1893	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1328299	1330191	+	XP_003870310.1		XM_003870261.1	hypothetical protein		14540890	CORT_0E05970	1893	630	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1330372	1332216	-						14540891	CORT_0E05980	1845		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1330372	1332216	-	XM_003870262.1		XP_003870311.1	Gds1 mitochondrial protein		14540891	CORT_0E05980	1845	1845	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1330372	1332216	-	XP_003870311.1		XM_003870262.1	Gds1 mitochondrial protein		14540891	CORT_0E05980	1845	614	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1334767	1336374	-						14540892	CORT_0E06000	1608		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1334767	1336374	-	XM_003870263.1		XP_003870312.1	hypothetical protein		14540892	CORT_0E06000	1608	1608	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1334767	1336374	-	XP_003870312.1		XM_003870263.1	hypothetical protein		14540892	CORT_0E06000	1608	535	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1340495	1341553	-						14540893	CORT_0E06010	1059		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1340495	1341553	-	XM_003870264.1		XP_003870313.1	Cln3 G1 cyclin		14540893	CORT_0E06010	1059	1059	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1340495	1341553	-	XP_003870313.1		XM_003870264.1	Cln3 G1 cyclin		14540893	CORT_0E06010	1059	352	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1342651	1343172	-						14540894	CORT_0E06020	522		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1342651	1343172	-	XM_003870265.1		XP_003870314.1	Cln3 G1 cyclin		14540894	CORT_0E06020	522	522	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1342651	1343172	-	XP_003870314.1		XM_003870265.1	Cln3 G1 cyclin		14540894	CORT_0E06020	522	173	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1347146	1348078	+						14540895	CORT_0E06030	933		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1347146	1348078	+	XM_003870266.1		XP_003870315.1	Otu2 protein		14540895	CORT_0E06030	933	933	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1347146	1348078	+	XP_003870315.1		XM_003870266.1	Otu2 protein		14540895	CORT_0E06030	933	310	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1351003	1351824	+						14540896	CORT_0E06040	822		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1351003	1351824	+	XM_003870267.1		XP_003870316.1	Cyc3 cytochrome c heme lyase, mitochondrial		14540896	CORT_0E06040	822	822	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1351003	1351824	+	XP_003870316.1		XM_003870267.1	Cyc3 cytochrome c heme lyase, mitochondrial		14540896	CORT_0E06040	822	273	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1351880	1354039	-						14540897	CORT_0E06050	2160		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1351880	1354039	-	XM_003870268.1		XP_003870317.1	hypothetical protein		14540897	CORT_0E06050	2160	2160	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1351880	1354039	-	XP_003870317.1		XM_003870268.1	hypothetical protein		14540897	CORT_0E06050	2160	719	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1354378	1355058	+						14540898	CORT_0E06060	681		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1354378	1355058	+	XM_003870269.1		XP_003870318.1	Shr5 protein		14540898	CORT_0E06060	681	681	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1354378	1355058	+	XP_003870318.1		XM_003870269.1	Shr5 protein		14540898	CORT_0E06060	681	226	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1355212	1356393	+						14540899	CORT_0E06070	1182		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1355212	1356393	+	XM_003870270.1		XP_003870319.1	Pus4 pseudouridine synthase		14540899	CORT_0E06070	1182	1182	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1355212	1356393	+	XP_003870319.1		XM_003870270.1	Pus4 pseudouridine synthase		14540899	CORT_0E06070	1182	393	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1356446	1357564	+						14540900	CORT_0E06080	1119		partial
