# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1093046	1094048	+	XM_002420061.1		XP_002420106.1	60S ribosomal protein L30		8047938	CD36_44540	321	321	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1093046	1094048	+	XP_002420106.1		XM_002420061.1	60S ribosomal protein L30		8047938	CD36_44540	321	106	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1094167	1094907	-						8047939	CD36_44550	741		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1094167	1094907	-	XM_002420062.1		XP_002420107.1	DASH complex subunit, putative		8047939	CD36_44550	741	741	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1094167	1094907	-	XP_002420107.1		XM_002420062.1	DASH complex subunit, putative		8047939	CD36_44550	741	246	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1095011	1096291	+						8047940	CD36_44560	1281		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1095011	1096291	+	XM_002420063.1		XP_002420108.1	glycoprotease, putative		8047940	CD36_44560	1281	1281	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1095011	1096291	+	XP_002420108.1		XM_002420063.1	glycoprotease, putative		8047940	CD36_44560	1281	426	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1096454	1097290	-						8047941	CD36_44570	837		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1096454	1097290	-	XM_002420064.1		XP_002420109.1	DnaJ domain-containing protein		8047941	CD36_44570	837	837	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1096454	1097290	-	XP_002420109.1		XM_002420064.1	DnaJ domain-containing protein		8047941	CD36_44570	837	278	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1097831	1098595	+						8047942	CD36_44580	765		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1097831	1098595	+	XM_002420065.1		XP_002420110.1	conserved hypothetical protein		8047942	CD36_44580	765	765	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1097831	1098595	+	XP_002420110.1		XM_002420065.1	conserved hypothetical protein		8047942	CD36_44580	765	254	partial
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1098667	1099080	+						8047943	CD36_44590	414		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1098667	1099080	+	XM_002420066.1		XP_002420111.1	conserved hypothetical protein		8047943	CD36_44590	414	414	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1098667	1099080	+	XP_002420111.1		XM_002420066.1	conserved hypothetical protein		8047943	CD36_44590	414	137	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1099865	1100128	-						8047944	CD36_44600	264		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1099865	1100128	-	XM_002420067.1		XP_002420112.1	uncharacterized protein YCL057C homologue, putative		8047944	CD36_44600	264	264	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1099865	1100128	-	XP_002420112.1		XM_002420067.1	uncharacterized protein YCL057C homologue, putative		8047944	CD36_44600	264	87	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1101003	1102658	+						8047945	CD36_44610	1656		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1101003	1102658	+	XM_002420068.1		XP_002420113.1	acetyl-coenzyme A transporter, putative		8047945	CD36_44610	1656	1656	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1101003	1102658	+	XP_002420113.1		XM_002420068.1	acetyl-coenzyme A transporter, putative		8047945	CD36_44610	1656	551	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1102779	1104158	-						8047946	CD36_44620	1380		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1102779	1104158	-	XM_002420069.1		XP_002420114.1	uncharacterized membrane protein YOL092W homologue, putative		8047946	CD36_44620	1380	1380	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1102779	1104158	-	XP_002420114.1		XM_002420069.1	uncharacterized membrane protein YOL092W homologue, putative		8047946	CD36_44620	1380	459	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1105246	1106520	+						8047947	CD36_44630	1275		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1105246	1106520	+	XM_002420070.1		XP_002420115.1	conserved hypothetical protein		8047947	CD36_44630	1275	1275	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1105246	1106520	+	XP_002420115.1		XM_002420070.1	conserved hypothetical protein		8047947	CD36_44630	1275	424	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1106728	1108290	+						8047948	CD36_44640	1563		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1106728	1108290	+	XM_002420071.1		XP_002420116.1	WD repeat-containing protein, putative		8047948	CD36_44640	1563	1563	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1106728	1108290	+	XP_002420116.1		XM_002420071.1	WD repeat-containing protein, putative		8047948	CD36_44640	1563	520	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1108474	1108848	+						8047949	CD36_44650	375		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1108474	1108848	+	XM_002420072.1		XP_002420117.1	mitochondrial 54S ribosomal protein IMG2		8047949	CD36_44650	375	375	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1108474	1108848	+	XP_002420117.1		XM_002420072.1	mitochondrial 54S ribosomal protein IMG2		8047949	CD36_44650	375	124	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1109015	1113502	-						8047950	CD36_44660	4488		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1109015	1113502	-	XM_002420073.1		XP_002420118.1	MAP kinase kinase kinase, putative		8047950	CD36_44660	4488	4488	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1109015	1113502	-	XP_002420118.1		XM_002420073.1	MAP kinase kinase kinase, putative		8047950	CD36_44660	4488	1495	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1114592	1115839	-						8047951	CD36_44670	1248		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1114592	1115839	-	XM_002420074.1		XP_002420119.1	serine/threonine-protein phosphatase, putative		8047951	CD36_44670	1248	1248	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1114592	1115839	-	XP_002420119.1		XM_002420074.1	serine/threonine-protein phosphatase, putative		8047951	CD36_44670	1248	415	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1117125	1119125	+						8047952	CD36_44680	2001		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1117125	1119125	+	XM_002420075.1		XP_002420120.1	RNase III, putative		8047952	CD36_44680	2001	2001	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1117125	1119125	+	XP_002420120.1		XM_002420075.1	RNase III, putative		8047952	CD36_44680	2001	666	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1119208	1120578	-						8047953	CD36_44690	1371		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1119208	1120578	-	XM_002420076.1		XP_002420121.1	acetylornithine aminotransferase, mitochondrial precursor, putative		8047953	CD36_44690	1371	1371	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1119208	1120578	-	XP_002420121.1		XM_002420076.1	acetylornithine aminotransferase, mitochondrial precursor, putative		8047953	CD36_44690	1371	456	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1120873	1122963	-						8047954	CD36_44700	2091		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1120873	1122963	-	XM_002420077.1		XP_002420122.1	zinc ion transmembrane transporter, putative		8047954	CD36_44700	2091	2091	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1120873	1122963	-	XP_002420122.1		XM_002420077.1	zinc ion transmembrane transporter, putative		8047954	CD36_44700	2091	696	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1123510	1128777	-						8047955	CD36_44710	5268		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1123510	1128777	-	XM_002420078.1		XP_002420123.1	subunit of the RNA polymerase II mediator complex, putative		8047955	CD36_44710	5268	5268	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1123510	1128777	-	XP_002420123.1		XM_002420078.1	subunit of the RNA polymerase II mediator complex, putative		8047955	CD36_44710	5268	1755	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1129254	1133252	-						8047956	CD36_44720	3999		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1129254	1133252	-	XM_002420079.1		XP_002420124.1	myosin, putative		8047956	CD36_44720	3999	3999	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1129254	1133252	-	XP_002420124.1		XM_002420079.1	myosin, putative		8047956	CD36_44720	3999	1332	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1134501	1135928	-						8047957	CD36_44730	1428		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1134501	1135928	-	XM_002420080.1		XP_002420125.1	conserved hypothetical protein		8047957	CD36_44730	1428	1428	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1134501	1135928	-	XP_002420125.1		XM_002420080.1	conserved hypothetical protein		8047957	CD36_44730	1428	475	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1144156	1145832	-						8047958	CD36_44770	1677		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1144156	1145832	-	XM_002420081.1		XP_002420126.1	malonate-semialdehyde dehydrogenase [acylating], putative		8047958	CD36_44770	1677	1677	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1144156	1145832	-	XP_002420126.1		XM_002420081.1	malonate-semialdehyde dehydrogenase [acylating], putative		8047958	CD36_44770	1677	558	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1148119	1152723	-						8047959	CD36_44790	4605		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1148119	1152723	-	XM_002420082.1		XP_002420127.1	putative glycogen debranching enzyme (glycogen debrancher) [includes: 4-alpha glucanotransferase (ec 2.4.1.25) (oligo-1,4-1,4-glucantransferase) amylo-alpha-1,6-glucosidase (ec 3.2.1.33) (amylo-1,6-glucosidase (dextrin 6-alpha-d-glucosidase)]		8047959	CD36_44790	4605	4605	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1148119	1152723	-	XP_002420127.1		XM_002420082.1	putative glycogen debranching enzyme (glycogen debrancher) [includes: 4-alpha glucanotransferase (ec 2.4.1.25) (oligo-1,4-1,4-glucantransferase) amylo-alpha-1,6-glucosidase (ec 3.2.1.33) (amylo-1,6-glucosidase (dextrin 6-alpha-d-glucosidase)]		8047959	CD36_44790	4605	1534	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1154853	1156562	+					VAC8	8047960	CD36_44810	1710		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1154853	1156562	+	XM_002420083.1		XP_002420128.1	vacuolar inheritance protein, putative	VAC8	8047960	CD36_44810	1710	1710	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1154853	1156562	+	XP_002420128.1		XM_002420083.1	vacuolar inheritance protein, putative	VAC8	8047960	CD36_44810	1710	569	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1156828	1158336	-						8047644	CD36_44820	1509		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1156828	1158336	-	XM_002420084.1		XP_002420129.1	conserved hypothetical protein		8047644	CD36_44820	1509	1509	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1156828	1158336	-	XP_002420129.1		XM_002420084.1	conserved hypothetical protein		8047644	CD36_44820	1509	502	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1158656	1159651	-						8047961	CD36_44830	996		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1158656	1159651	-	XM_002420085.1		XP_002420130.1	cytosolic Fe-S cluster assembling factor, putative		8047961	CD36_44830	996	996	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1158656	1159651	-	XP_002420130.1		XM_002420085.1	cytosolic Fe-S cluster assembling factor, putative		8047961	CD36_44830	996	331	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1159991	1163995	-						8047962	CD36_44840	4005		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1159991	1163995	-	XM_002420086.1		XP_002420131.1	nuclear pore protein, putative		8047962	CD36_44840	4005	4005	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1159991	1163995	-	XP_002420131.1		XM_002420086.1	nuclear pore protein, putative		8047962	CD36_44840	4005	1334	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1164247	1165785	-						8047963	CD36_44850	1539		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1164247	1165785	-	XM_002420087.1		XP_002420132.1	enhancer of mRNA-decapping protein, putative		8047963	CD36_44850	1539	1539	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1164247	1165785	-	XP_002420132.1		XM_002420087.1	enhancer of mRNA-decapping protein, putative		8047963	CD36_44850	1539	512	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1166113	1166586	-						8047964	CD36_44860	474		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1166113	1166586	-	XM_002420088.1		XP_002420133.1	conserved hypothetical protein		8047964	CD36_44860	474	474	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1166113	1166586	-	XP_002420133.1		XM_002420088.1	conserved hypothetical protein		8047964	CD36_44860	474	157	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1167688	1168377	+						8047965	CD36_44870	690		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1167688	1168377	+	XM_002420089.1		XP_002420134.1	CDP-diacylglycerol-inositol 3-phosphatidyltransferase, putative		8047965	CD36_44870	690	690	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1167688	1168377	+	XP_002420134.1		XM_002420089.1	CDP-diacylglycerol-inositol 3-phosphatidyltransferase, putative		8047965	CD36_44870	690	229	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1168525	1170822	-						8047966	CD36_44880	2298		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1168525	1170822	-	XM_002420090.1		XP_002420135.1	Anaphase Promoting Complex subunit, putative		8047966	CD36_44880	2298	2298	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1168525	1170822	-	XP_002420135.1		XM_002420090.1	Anaphase Promoting Complex subunit, putative		8047966	CD36_44880	2298	765	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1170981	1173296	-						8047967	CD36_44890	2316		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1170981	1173296	-	XM_002420091.1		XP_002420136.1	conserved hypothetical protein		8047967	CD36_44890	2316	2316	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1170981	1173296	-	XP_002420136.1		XM_002420091.1	conserved hypothetical protein		8047967	CD36_44890	2316	771	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1173471	1175921	-						8047968	CD36_44900	2451		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1173471	1175921	-	XM_002420092.1		XP_002420137.1	vacuolar ATP synthase subunit, putative		8047968	CD36_44900	2451	2451	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1173471	1175921	-	XP_002420137.1		XM_002420092.1	vacuolar ATP synthase subunit, putative		8047968	CD36_44900	2451	816	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1177506	1178195	+						8047969	CD36_44910	690		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1177506	1178195	+	XM_002420093.1		XP_002420138.1	conserved hypothetical protein		8047969	CD36_44910	690	690	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1177506	1178195	+	XP_002420138.1		XM_002420093.1	conserved hypothetical protein		8047969	CD36_44910	690	229	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1178446	1182432	+						8047970	CD36_44920	3987		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1178446	1182432	+	XM_002420094.1		XP_002420139.1	subunit of Elongator complex,putative		8047970	CD36_44920	3987	3987	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1178446	1182432	+	XP_002420139.1		XM_002420094.1	subunit of Elongator complex,putative		8047970	CD36_44920	3987	1328	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1182497	1183108	-						8047590	CD36_44930	612		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1182497	1183108	-	XM_002420095.1		XP_002420140.1	DNA repair and recombination protein, putative		8047590	CD36_44930	612	612	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1182497	1183108	-	XP_002420140.1		XM_002420095.1	DNA repair and recombination protein, putative		8047590	CD36_44930	612	203	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1183318	1189737	+						8047523	CD36_44940	6420		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1183318	1189737	+	XM_002420096.1		XP_002420141.1	ER to Golgi vesicle transport protein, putative		8047523	CD36_44940	6420	6420	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1183318	1189737	+	XP_002420141.1		XM_002420096.1	ER to Golgi vesicle transport protein, putative		8047523	CD36_44940	6420	2139	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1190104	1192452	+						8047524	CD36_44950	2349		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1190104	1192452	+	XM_002420097.1		XP_002420142.1	aminodeoxychorismate synthase, putative		8047524	CD36_44950	2349	2349	partial
